marcEntry,callNumber,itemID,library_x,location,callNum2
Bored to death. The complete second season [videorecording (DVD)] / HBO Entertainment presents ; created by Jonathan Ames.,"W DVD 12,686 SECOND SEASON, DISC 1",201609184027,Lincoln Center--Quinn Library,AV," 12,686 SECOND SEASON, DISC 1"
Bored to death. The complete second season [videorecording (DVD)] / HBO Entertainment presents ; created by Jonathan Ames.,"W DVD 12,686 SECOND SEASON, DISC 1",201609184035,Lincoln Center--Quinn Library,AV," 12,686 SECOND SEASON, DISC 1"
A borrowed identity [videorecording (DVD)] / screenplay by Sayed Kashua ; directed by Eran Riklis.,"W DVD 13,705",201609437326,Lincoln Center--Quinn Library,AV," 13,705"
A borrowed identity [videorecording (DVD)] / screenplay by Sayed Kashua ; directed by Eran Riklis.,"W DVD 13,705",201609437334,Lincoln Center--Quinn Library,AV," 13,705"
"Le boucher [videorecording (DVD)] / par Claude Chabrol ; André Génovès présente ; un co-production franco-italienne Les Films Las Boetie, Euro International ; un film de Claude Chabrol.",W DVD 2494,201606886590,Lincoln Center--Quinn Library,AV, 2494
"Le boucher [videorecording (DVD)] / par Claude Chabrol ; André Génovès présente ; un co-production franco-italienne Les Films Las Boetie, Euro International ; un film de Claude Chabrol.",W DVD 2494,201607760364,Lincoln Center--Quinn Library,AV, 2494
"Bowling for Columbine [videorecording (DVD)] / United Artists and Alliance Atlantis present a Salter Street Films and VIF 2 production, a Dog Eat Dog Films production ; producers, Michael Moore, Kathleen Glynn, Jim Czarnecki, Charles Bishop, Michale Donovan ; written and directed by Michael Moore.",W DVD 857 V.1,201606079444,Lincoln Center--Quinn Library,AV, 857 V.1
"Bowling for Columbine [videorecording (DVD)] / United Artists and Alliance Atlantis present a Salter Street Films and VIF 2 production, a Dog Eat Dog Films production ; producers, Michael Moore, Kathleen Glynn, Jim Czarnecki, Charles Bishop, Michale Donovan ; written and directed by Michael Moore.",W DVD 857 V.1,1201500153179,Lincoln Center--Quinn Library,AV, 857 V.1
"Bowling for Columbine [videorecording (DVD)] / United Artists and Alliance Atlantis present a Salter Street Films and VIF 2 production, a Dog Eat Dog Films production ; producers, Michael Moore, Kathleen Glynn, Jim Czarnecki, Charles Bishop, Michale Donovan ; written and directed by Michael Moore.",W DVD 857 V.2,1201500153112,Lincoln Center--Quinn Library,AV, 857 V.2
"Bowling for Columbine [videorecording (DVD)] / United Artists and Alliance Atlantis present a Salter Street Films and VIF 2 production, a Dog Eat Dog Films production ; producers, Michael Moore, Kathleen Glynn, Jim Czarnecki, Charles Bishop, Michale Donovan ; written and directed by Michael Moore.",W DVD 857 V.2,201606079451,Lincoln Center--Quinn Library,AV, 857 V.2
The brain from Planet Arous [videorecording (DVD)] / Howco International presents ; screenplay by Ray Buffum ; produced by Jacques Marquette ; directed by Nathan Hertz.,W DVD 9985,201608537860,Lincoln Center--Quinn Library,AV, 9985
The brain from Planet Arous [videorecording (DVD)] / Howco International presents ; screenplay by Ray Buffum ; produced by Jacques Marquette ; directed by Nathan Hertz.,W DVD 9985,201608729103,Lincoln Center--Quinn Library,AV, 9985
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.",W DVD 8080 BOOKLET,201608150219,Lincoln Center--Quinn Library,AV, 8080 BOOKLET
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.",W DVD 8080 BOOKLET,201609172881,Lincoln Center--Quinn Library,RESERVE-LC, 8080 BOOKLET
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.","W DVD 8080, V.1",201608150227,Lincoln Center--Quinn Library,AV," 8080, V.1"
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.","W DVD 8080, V.1",201609172899,Lincoln Center--Quinn Library,AV," 8080, V.1"
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.","W DVD 8080, V.2",201608150235,Lincoln Center--Quinn Library,AV," 8080, V.2"
"Breathless [videorecording (DVD)] = A bout de souffle / Les Films Georges de Beauregard, S.N.C ; Janus Films ; producer, Georges de Beauregard ; written and directed by Jean-Luc Godard.","W DVD 8080, V.2",201609172907,Lincoln Center--Quinn Library,AV," 8080, V.2"
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.1,201606711319,Lincoln Center--Quinn Library,AV, 1705 V.1
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.1,201611497490,Lincoln Center--Quinn Library,AV, 1705 V.1
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.2,201606711301,Lincoln Center--Quinn Library,AV, 1705 V.2
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.2,201611497516,Lincoln Center--Quinn Library,AV, 1705 V.2
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.3,201606711327,Lincoln Center--Quinn Library,AV, 1705 V.3
"Broadway, the American musical [videorecording (DVD)] / a film by Michael Kanton ; a co-production of Ghost Light Films, Thirteen/WNET New York, NHK and BBC in association with Carlton International ; written by JoAnn Young, Marc Fields, Michael Kantor and Laurence Maslon ; directed by Michael Kantor.",W DVD 1705 V.3,201611497508,Lincoln Center--Quinn Library,AV, 1705 V.3
Bullitt [videorecording (DVD)] / Warner Bros.-Seven Arts presents a Solar production ; screenplay by Alan R. Trustman and Harry Kleiner ; produced by Philip D'Antoni ; directed by Peter Yates.,W DVD 167,201604979595,Lincoln Center--Quinn Library,AV, 167
Bullitt [videorecording (DVD)] / Warner Bros.-Seven Arts presents a Solar production ; screenplay by Alan R. Trustman and Harry Kleiner ; produced by Philip D'Antoni ; directed by Peter Yates.,W DVD 167,201606816670,Lincoln Center--Quinn Library,AV, 167
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 BOOKLET,201607945015,Lincoln Center--Quinn Library,AV, 6837 BOOKLET
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 BOOKLET,201609411651,Lincoln Center--Quinn Library,AV, 6837 BOOKLET
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 V.1,201607945023,Lincoln Center--Quinn Library,AV, 6837 V.1
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 V.1,201609411669,Lincoln Center--Quinn Library,AV, 6837 V.1
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 V.2,201607945031,Lincoln Center--Quinn Library,AV, 6837 V.2
Buster Keaton collection [videorecording (DVD)].,W DVD 6837 V.2,201609411677,Lincoln Center--Quinn Library,AV, 6837 V.2
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, BOOKLET",201609494491,Lincoln Center--Quinn Library,AV," 2926 V. 2, BOOKLET"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, BOOKLET",201609032796,Lincoln Center--Quinn Library,AV," 2926 V. 2, BOOKLET"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 1",201609494509,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 1"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 1",201609032804,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 1"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 2",201609494517,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 2"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 2",201609032812,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 2"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 3",201609494525,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 3"
"By Brakhage. An anthology, volume two [videorecording (DVD)].","W DVD 2926 V. 2, DISC 3",201609032820,Lincoln Center--Quinn Library,AV," 2926 V. 2, DISC 3"
La bête humaine [videorecording (DVD)] / Paris Film Production ; Robert & Raymond Hakim présentent un film de Jean Renoir.,W DVD 4385 BOOKLET,201608368001,Lincoln Center--Quinn Library,AV, 4385 BOOKLET
La bête humaine [videorecording (DVD)] / Paris Film Production ; Robert & Raymond Hakim présentent un film de Jean Renoir.,W DVD 4385 BOOKLET,201608368019,Lincoln Center--Quinn Library,AV, 4385 BOOKLET
The cabinet of Dr. Caligari [videorecording (DVD)] : a film in six acts / written by Carl Mayer and Hans Janowitz ; Decla Film-Gesellschaft ; directed by Robert Wiene.,W DVD 7378,201608049916,Lincoln Center--Quinn Library,AV, 7378
The cabinet of Dr. Caligari [videorecording (DVD)] : a film in six acts / written by Carl Mayer and Hans Janowitz ; Decla Film-Gesellschaft ; directed by Robert Wiene.,W DVD 7378,201609114586,Lincoln Center--Quinn Library,AV, 7378
"Careful [videorecording (DVD)] / The Canada Council ; The Canada Manitoba Cultural Industries Development Office ; The Greg & Tracy Film Ministry ; The Manitoba Arts Council ; Téléfilm Canada ; produced by Greg Klymkiw, Tracy Traeger ; story by George Toles ; screenplay by Guy Maddin, George Toles ; directed by Guy Maddin.","W DVD 10,101",201608540419,Lincoln Center--Quinn Library,AV," 10,101"
"Careful [videorecording (DVD)] / The Canada Council ; The Canada Manitoba Cultural Industries Development Office ; The Greg & Tracy Film Ministry ; The Manitoba Arts Council ; Téléfilm Canada ; produced by Greg Klymkiw, Tracy Traeger ; story by George Toles ; screenplay by Guy Maddin, George Toles ; directed by Guy Maddin.","W DVD 10,101",201608724526,Lincoln Center--Quinn Library,AV," 10,101"
"Carne trémula [videorecording (DVD)] / MGM ; Goldwyn Films ; El Deseo S.A. presenta una coproducción El Deseo, CIBY 2000/France 3 ; un film de Almodóvar.",W DVD 4314,201607604208,Lincoln Center--Quinn Library,AV, 4314
"Carne trémula [videorecording (DVD)] / MGM ; Goldwyn Films ; El Deseo S.A. presenta una coproducción El Deseo, CIBY 2000/France 3 ; un film de Almodóvar.",W DVD 4314,201607987660,Lincoln Center--Quinn Library,AV, 4314
"The chess players [videorecording (DVD)] = Shatranj ke khilari / a film by Satyajit Ray ; produced by Suresh Jindal ; written by Satyajit Ray, Javid Siddiqui and Shama Zaidi ; directed by Satyajit Ray.",W DVD 4454,201608150474,Lincoln Center--Quinn Library,AV, 4454
"The chess players [videorecording (DVD)] = Shatranj ke khilari / a film by Satyajit Ray ; produced by Suresh Jindal ; written by Satyajit Ray, Javid Siddiqui and Shama Zaidi ; directed by Satyajit Ray.",W DVD 4454,201607326000,Lincoln Center--Quinn Library,AV, 4454
Children of a lesser god [videorecording (DVD)] / Paramount Pictures presents a Burt Sugarman production ; screenplay by Hesper Anderson and Mark Medoff ; produced by Burt Sugarman and Patrick Palmer ; directed by Randa Haines.,W DVD 2046,201607761701,Lincoln Center--Quinn Library,AV, 2046
Children of a lesser god [videorecording (DVD)] / Paramount Pictures presents a Burt Sugarman production ; screenplay by Hesper Anderson and Mark Medoff ; produced by Burt Sugarman and Patrick Palmer ; directed by Randa Haines.,W DVD 2046,201608540047,Lincoln Center--Quinn Library,AV, 2046
Christianity [videorecording (DVD)] : the first two thousand years / Arts & Entertainment Network.,W DVD 996 V.1,201606015786,Lincoln Center--Quinn Library,AV, 996 V.1
Christianity [videorecording (DVD)] : the first two thousand years / Arts & Entertainment Network.,W DVD 996 V.1,201606838997,Lincoln Center--Quinn Library,AV, 996 V.1
Christianity [videorecording (DVD)] : the first two thousand years / Arts & Entertainment Network.,W DVD 996 V.2,201606025017,Lincoln Center--Quinn Library,AV, 996 V.2
Christianity [videorecording (DVD)] : the first two thousand years / Arts & Entertainment Network.,W DVD 996 V.2,201606839003,Lincoln Center--Quinn Library,AV, 996 V.2
Cocalero [videorecording (DVD)] / Fall Line Films ... [et al.] present a film by Alejandro Landes.,W DVD 7801,201607885823,Lincoln Center--Quinn Library,AV, 7801
Cocalero [videorecording (DVD)] / Fall Line Films ... [et al.] present a film by Alejandro Landes.,W DVD 7801,201608108266,Lincoln Center--Quinn Library,AV, 7801
"The color of pomegranates [videorecording (DVD)] / Armenfilm Studios ; director, writer, Sergei Paradjanov].",W DVD 3656,201607140450,Lincoln Center--Quinn Library,AV, 3656
"The color of pomegranates [videorecording (DVD)] / Armenfilm Studios ; director, writer, Sergei Paradjanov].",W DVD 3656,201608222810,Lincoln Center--Quinn Library,AV, 3656
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.1,1201500152510,Lincoln Center--Quinn Library,AV, 5333 V.1
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.1,201607499724,Lincoln Center--Quinn Library,AV, 5333 V.1
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.1,1201500152502,Lincoln Center--Quinn Library,AV, 5333 V.1
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.2,1201500152528,Lincoln Center--Quinn Library,AV, 5333 V.2
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.2,201607499732,Lincoln Center--Quinn Library,AV, 5333 V.2
The Commitments [videorecording (DVD)] / Beacon presents a First Film Company/Dirty Hands production ; an Alan Parker film ; produced by Roger Randall Cutler & Lynda Myles ; screenplay by Dick Clement & Ian La Frenais and Roddy Doyle ; directed by Alan Parker.,W DVD 5333 V.2,1201500152494,Lincoln Center--Quinn Library,AV, 5333 V.2
The complete Thin Man collection [videorecording (DVD)].,W DVD 3487 V.1,201607096389,Lincoln Center--Quinn Library,AV, 3487 V.1
"Contraband [videorecording (DVD)] / British National Films ; directed by Michael Powell ; original story and screenplay, Emeric Pressburger ; scenario, Michael Powell, Brock Williams.",W DVD 1318,201606420077,Lincoln Center--Quinn Library,AV, 1318
