marcEntry_x,callNumber,itemID_x,library,location_x
"Alfred Hitchcock, the masterpiece collection [videorecording (DVD)].",W DVD 3688 V.7 VERTIGO,0201606329435,Lincoln Center--Quinn Library,AV
"Alfred Hitchcock's ""dial M for murder"" [videorecording (DVD)] / Warner Bros. Pictures presents ; written by Frederick Knott ; directed by Alfred Hitchcock.",W DVD 1531,0201606612087,Lincoln Center--Quinn Library,AV
"Alfred Hitchcock's ""I confess"" [videorecording (DVD)] / Warner Bros. Pictures presents ; screenplay by George Tabori and William Archibald.",W DVD 1527,0201606612129,Lincoln Center--Quinn Library,AV
Alfred Hitchcock's Psycho [videorecording (DVD)] / Universal ; a Paramount release.,W DVD 911,0201605175391,Lincoln Center--Quinn Library,AV
Alfred Hitchcock's stage fright [videorecording (DVD)] / Warner Bros. Pictures presents ; screenplay by Whitfield Cook.,W DVD 1528,0201606612111,Lincoln Center--Quinn Library,AV
"Alfred Hitchcock's ""Strangers on a train"" [videorecording (DVD)] / Warner Bros. Pictures presents ; screenplay by Raymond Chandler and Czenzi Ormonde.",W DVD 1525 V.2,0201606612152,Lincoln Center--Quinn Library,AV
"Alfred Hitchcock's ""Strangers on a train"" [videorecording (DVD)] / Warner Bros. Pictures presents ; screenplay by Raymond Chandler and Czenzi Ormonde.",W DVD 1525 V.1,0201606612145,Lincoln Center--Quinn Library,AV
Alfred Hitchcock's the wrong man [videorecording (DVD)] / Warner Bros. Pictures presents ; screenplay by Maxwell Anderson and Angus MacPhail ; directed by Alfred Hitchcock.,W DVD 1529,0201606612103,Lincoln Center--Quinn Library,AV
Alice in Wonderland [videorecording (DVD)].,"W DVD 10,711",0201609016401,Lincoln Center--Quinn Library,AV
"Alice in Wonderland [videorecording (DVD)] / Walt Disney Pictures presents ; a Roth Films production, a Team Todd production, a Zanuck Company production, a film by Tim Burton ; screenplay by Linda Woolverton ; produced by Richard D. Zanuck ... [et al.] ; directed by Tim Burton.","W DVD 10,716",0201609016682,Lincoln Center--Quinn Library,AV
Alice through the looking glass [videorecording (DVD)] / Mellodan Productions and SFM Entertainment ; produced by Alan Handley and Bob Wynn ; written by Albert Simmons ; directed by Alan Handley.,"W DVD 10,572",0201608992024,Lincoln Center--Quinn Library,AV
"Alien. Covenant [videorecording (DVD)] / Twentieth Century Fox presents in association with TSG Entertainment ; a Scott Free/Brandywine production ; a Ridley Scott film ; produced by David Giler, Walter Hill, Ridley Scott, Mark Huffam, Michael Schaefer ; story by Jack Paglen and Michael Green ; screenplay by John Logan and Dante Harper ; directed by Ridley Scott.","W DVD 13,858",0201609442912,Lincoln Center--Quinn Library,RESERVE-LC
"All good things [videorecording (DVD)] / The Weinstein Company and Groundswell Productions present ; a Hit the Ground Running film ; produced by Marc Smerling, Andrew Jarecki, Bruna Papandrea, Michael London ; written by Marcus Hinchey and Marc Smerling ; directed by Andrew Jarecki.","W DVD 11,912",0201609166271,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.09",0201608150698,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.10",0201608150706,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.11",0201608150714,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.12",0201608150722,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.13",0201608150730,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.14",0201608150748,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.02",0201608150623,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.03",0201608150631,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.04",0201608150649,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.05",0201608150656,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.06",0201608150664,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.07",0201608150672,Lincoln Center--Quinn Library,AV
All my stuff [videorecording (DVD)] / George Carlin.,"W DVD 8116, V.08",0201608150680,Lincoln Center--Quinn Library,AV
"All quiet on the western front [videorecording (DVD)] / a Universal-International presentation ; produced by Carl Laemmle, Jr. ; directed by Lewis Milestone.",W DVD 1934,0201606795023,Lincoln Center--Quinn Library,AV
"All's well that ends well [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; producer, Jonathan Miller ; director, Elijah Moshinsky.",W DVD 3289,0201607183674,Lincoln Center--Quinn Library,AV
"Almost famous [videorecording (DVD)]: untitled : the bootleg cut / Dreamworks Pictures and Columbia Pictures present a Vinyl Films production, a Cameron Crowe Film ; produced by Cameron Crowe, Ian Bryce ; written and directed by Cameron Crowe.",W DVD 386 V. 1,0201607409947,Lincoln Center--Quinn Library,AV
"Almost famous [videorecording (DVD)]: untitled : the bootleg cut / Dreamworks Pictures and Columbia Pictures present a Vinyl Films production, a Cameron Crowe Film ; produced by Cameron Crowe, Ian Bryce ; written and directed by Cameron Crowe.",W DVD 386 V. 2,0201607409954,Lincoln Center--Quinn Library,AV
An almost perfect affair [videorecording (DVD)] / Paramount Pictures presents a Michael Ritchie film ; a Paramount picture ; screenplay by Walter Bernstein and Don Petersen ; story by Michael Ritchie and Don Petersen ; produced by Terry Carr ; directed by Michael Ritchie.,W DVD 7777,0201608104455,Lincoln Center--Quinn Library,AV
"Alphaville [videorecording (DVD)]: une étrange aventure de Lemmy Caution / UGC/D.A. International ; distribué par Athos Film ; André Michelin, Filmstudio présentent le neuvième filme de Jean Luc Godard.",W DVD 492,0201606285231,Lincoln Center--Quinn Library,AV
Peter Schaffer's Amadeus [videorecording (DVD)] : director's cut / The Saul Zaentz Company presents a Milos Forman film ; original stage play and screenplay by Peter Shaffer ; produced by Saul Zaentz ; directed by Milos Forman.,W DVD 648 V. 1,0201609113240,Lincoln Center--Quinn Library,AV
Peter Schaffer's Amadeus [videorecording (DVD)] : director's cut / The Saul Zaentz Company presents a Milos Forman film ; original stage play and screenplay by Peter Shaffer ; produced by Saul Zaentz ; directed by Milos Forman.,W DVD 648 V. 2,0201609113257,Lincoln Center--Quinn Library,AV
"Amandla! [videorecording (DVD)] : a revolution in four part harmony / Kwela Productions in association with Bomb Films, HBO/Cinemax Documentary Films, the Ford Foundation and the South African Broadcasting Corporation ; producers, Desireé Markgraaff, Lee Hirsh, Sherry Simpson Dean ; director, Lee Hirsh.",W DVD 7747,0201608103564,Lincoln Center--Quinn Library,AV
"Amarcord [videorecording (DVD)] / Federico Fellini ; Franco Cristaldi presenta un film di Federico Fellini ; soggetto e sceneggiatura, Federico Fellini, Tonino Guerra ; une co-produzione italo-francese, F.C. Produzioni (Rome), P.E.C.F. (Paris).",W DVD 6,0201606817512,Lincoln Center--Quinn Library,AV
Ambulance girl [videorecording (DVD)] / Lifetime Home Entertainment ; directed by Kathy Bates.,W DVD 8922,0201608267674,Lincoln Center--Quinn Library,AV
America remembers [videorecording (DVD)] : the events of September 11 and America's response : CNN tribute / CNN.,W DVD 655,0201605647605,Lincoln Center--Quinn Library,AV
America remembers [videorecording (DVD)] : the events of September and America's response : CNN tribute / CNN.,W DVD 655 2003,0201606891616,Lincoln Center--Quinn Library,AV
"America the beautiful [videorecording (DVD)] / Xenon Pictures and Sensory Overload Releasing ; written, produced and directed by Darryl Roberts.","W DVD 11,155",0201609032697,Lincoln Center--Quinn Library,AV
America [videorecording (DVD)] : the story of us / produced by Nutopia for History.,"W DVD 11,246, DISC 1",0201609036318,Lincoln Center--Quinn Library,AV
America [videorecording (DVD)] : the story of us / produced by Nutopia for History.,"W DVD 11,246, DISC 2",0201609036326,Lincoln Center--Quinn Library,AV
America [videorecording (DVD)] : the story of us / produced by Nutopia for History.,"W DVD 11,246, DISC 3",0201609036334,Lincoln Center--Quinn Library,AV
American beauty [videorecording (DVD)]/ Dreamworks Pictures presents a Jinks/Cohen Company production ; directed by Sam Mendes ; written by Alan Ball ; produced by Bruce Cohen & Dan Jinks.,W DVD 219,0201606870339,Lincoln Center--Quinn Library,AV
American film theatre. Collection 3 [videorecording (DVD)].,W DVD 5924 COLLECTION 3 V.1,0201607729468,Lincoln Center--Quinn Library,AV
American film theatre. Collection 3 [videorecording (DVD)].,W DVD 5924 COLLECTION 3 V.2,0201607729476,Lincoln Center--Quinn Library,AV
American film theatre. Collection 3 [videorecording (DVD)].,W DVD 5924 COLLECTION 3 V.3,0201607729484,Lincoln Center--Quinn Library,AV
American film theatre. Collection 3 [videorecording (DVD)].,W DVD 5924 COLLECTION 3 V.4,0201607729492,Lincoln Center--Quinn Library,AV
"The American friend [videorecording (DVD)] / New Yorker Films presents a co-production of Road Movies Filmproduktion GmbH, Berlin with Wim Wenders Produktion, Munich, Les Films du Losange, Paris, Westdeutscher Rundfunk, Cologne ; a film by Wim Wenders.","W DVD 10,812",0201609430057,Lincoln Center--Quinn Library,AV
American graffiti [videorecording (DVD)]/ Universal presents a Lucasfilm Ltd./Coppola Co. production ; produced by Francis Ford Coppola ; written by George Lucas and Gloria Katz & Willard Huyck ; directed by George Lucas.,W DVD 247,0201607122789,Lincoln Center--Quinn Library,AV
An American in Paris [videorecording (DVD)] / Metro-Goldwyn-Mayer ; story and screenplay by Alan Jay Lerner ; lyrics by Ira Gershwin ; music by George Gershwin ; choreography by Gene Kelly ; produced by Arthur Freed ; directed by Vincente Minnelli.,W DVD 1950,0201606795163,Lincoln Center--Quinn Library,AV
"American splendor [videorecording (DVD)] / HBO Films in association with Fine Line Features presents a Good Machine production, a film by Shari Springer Berman & Robert Pulcini ; produced by Ted Hope ; written and directed by Robert Pulcini & Shari Springer Berman.",W DVD 1225,0201606373771,Lincoln Center--Quinn Library,AV
Le amiche [videorecording (DVD)] / directed by Michelangelo Antonioni.,W DVD 862,0201608102459,Lincoln Center--Quinn Library,AV
"Amistad [videorecording (DVD)] / DreamWorks Pictures presents in association with HBO Pictures ; directed by Steven Spielberg ; written by David Franzoni ; produced by Steven Spielberg, Debbie Allen, Colin Wilson.",W DVD 3943,0201607199373,Lincoln Center--Quinn Library,AV
"Amnesia [videorecording (DVD)] / Ecosse Films ; director, Nick Laughland ; producer, Jeremy Gwilt ; writer, Chris Lang.","W DVD 10,743",0201609019900,Lincoln Center--Quinn Library,AV
Amores perros [videorecording (DVD)]= Love's a bitch / Altavista Films presenta una producción de Zeta Film y Altavista Films ; una película de Alejandro González Iñárritu ; dirigida y producida por Alejandro González Iñárritu ; escrita por Guillermo Arriaga Jordán.,W DVD 547,0201605661879,Lincoln Center--Quinn Library,AV
"L'amour en fuite [videorecording (DVD)] / Les Films du carrosse ; scénario de François Truffaut [and others] ; production, Marcel Berbert ; mise en scène, François Truffaut = Love on the run / screenplay by François Truffaut [and others] ; directed by François Truffaut.",W DVD 405,0201605206683,Lincoln Center--Quinn Library,AV
"L'amour, l'après-midi [videorecording (DVD)] = Chloe in the afternoon / les Films du losange, Barbet Schroeder ; production, Pierre Cottrell ; [written and directed by] Eric Rohmer.",W DVD 3684,0201607146432,Lincoln Center--Quinn Library,AV
"Amreeka [videorecording (DVD)] / National Geographic Entertainment presents ; a National Geographic/Imagenation Abu Dhabi release ; in association with Levantine Entertainment, Maximum Film International in association with Levantine Entertainment presents a film by Cherien Dabis ; a First Generation Films production ... [et al.] ; written and directed by Cherien Dabis ; produced by Christina Piovesan ; producer, Paul Barkin.","W DVD 10,582",0201608992222,Lincoln Center--Quinn Library,AV
Andrew Lloyd Webber's The Phantom of the Opera [videorecording (DVD)] / Warner Bros. Pictures ; Joel Schumacher Productions ; Odyssey Entertainment in association with Really Useful Films ; Scion Films Limited ; produced by Andrew Lloyd Webber ; screenplay by Andrew Lloyd Webber & Joel Schumacher ; directed by Joel Schumacher.,W DVD 2902 V.1,0201606925422,Lincoln Center--Quinn Library,AV
Andrew Lloyd Webber's The Phantom of the Opera [videorecording (DVD)] / Warner Bros. Pictures ; Joel Schumacher Productions ; Odyssey Entertainment in association with Really Useful Films ; Scion Films Limited ; produced by Andrew Lloyd Webber ; screenplay by Andrew Lloyd Webber & Joel Schumacher ; directed by Joel Schumacher.,W DVD 2902 V.2,0201606925430,Lincoln Center--Quinn Library,AV
"Andy Warhol [videorecording (DVD)] : a documentary film / written by James Sanders, Ric Burns ; directed by Ric Burns ; produced by Donald Rosenfeld, Daniel Wolf, Ric Burns ; a co-production of Steeplechase Films, High Line Productions, Daniel Wolf, Inc. and Thirteen/WNET.",W DVD 5373,0201607599135,Lincoln Center--Quinn Library,AV
"Anna Karenina [videorecording (DVD)] / Focus Features ; Working Title production ; screenplay by Tom Stoppard ; produced by Tim Bevan, Eric Fellner, Paul Webster ; directed by Joe Wright.","W DVD 13,351",0201609698497,Lincoln Center--Quinn Library,AV
Annie Hall [videorecording (DVD)]/ United Artists ; written by Woody Allen and Marshall Brickman ; produced by Charles H. Joffe ; directed by Woody Allen.,W DVD 127,0201606329799,Lincoln Center--Quinn Library,AV
Annie Oakley [videorecording (DVD)] / screenplay by Joel Sayre and John Twist ; from a story by Joseph A. Fields and Ewart Adamson ; directed by George Stevens ; an RKO Radio picture.,W DVD 7800,0201608105213,Lincoln Center--Quinn Library,AV
The answer man [videorecording (DVD)] / Magnolia Pictures and iDeal Partners in association with 120dB Films present a Kevin Messick production ; produced by Kevin Messick and Jana Edelbaum ; written & directed by John Hindman.,"W DVD 10,927",0201609489483,Lincoln Center--Quinn Library,AV
"Antonia [videorecording (DVD)] : a portrait of the woman / a film by Judy Collins and Jill Godmilow ; a Rocky Mountain Productions film ; directed by Judy Collins, Jill Godmilow ; produced by Judy Collins.",W DVD 9256,0201608370973,Lincoln Center--Quinn Library,AV
Antony & Cleopatra [videorecording (DVD)] / ITC Entertainment Group presents the Royal Shakespeare Company ; produced by Cecil Clarke ; directed by Jon Scoffield.,W DVD 1814,0201606967473,Lincoln Center--Quinn Library,AV
Antony & Cleopatra [videorecording (DVD)] / by William Shakespeare ; a BBC Television production in association with Time-Life Television ; a production by Jonathan Miller.,W DVD 3308,0201607183864,Lincoln Center--Quinn Library,AV
The apartment [videorecording (DVD)] / United Artists ; the Mirisch Company ; written by Billy Wilder and I.A.L. Diamond ; produced and directed by Billy Wilder.,W DVD 1656,0201606675506,Lincoln Center--Quinn Library,AV
"Apocalypse now, the complete dossier [videorecording (DVD)].",W DVD 459 2006 V.1,0201607542309,Lincoln Center--Quinn Library,AV
"Apocalypse now, the complete dossier [videorecording (DVD)].",W DVD 459 2006 V.2,0201607542317,Lincoln Center--Quinn Library,AV
