marcEntry_x,callNumber,itemID_x,library,location_x
49th parallel [videorecording (DVD)] / scenario by Rodney Ackland and Emeric Pressburger ; original story and screenplay by Emeric Pressburger ; produced and directed by Michael Powell.,W DVD 6030 V. 1,0201607772443,Lincoln Center--Quinn Library,AV
49th parallel [videorecording (DVD)] / scenario by Rodney Ackland and Emeric Pressburger ; original story and screenplay by Emeric Pressburger ; produced and directed by Michael Powell.,W DVD 6030 V. 2,0201607772450,Lincoln Center--Quinn Library,AV
"50 first dates [videorecording (DVD)] / Columbia Pictures presents a Happy Madison/Anonymous Content and Flower Films production, a film by Peter Segal ; produced by Jack Giarraputo, Steve Golin, Nancy Juvonen ; written by George Wing ; directed by Peter Segal.",W DVD 5588,0201607659640,Lincoln Center--Quinn Library,AV
50 horror classics [videorecording (DVD)].,W DVD 5069 V.1,0201607423963,Lincoln Center--Quinn Library,AV
50 horror classics [videorecording (DVD)].,W DVD 5069 V.2,0201607423971,Lincoln Center--Quinn Library,AV
50 horror classics [videorecording (DVD)].,W DVD 5069 V.3,0201607423989,Lincoln Center--Quinn Library,AV
50 horror classics [videorecording (DVD)].,W DVD 5069 V.4,0201607423997,Lincoln Center--Quinn Library,AV
50 horror classics [videorecording (DVD)].,W DVD 5069 V.5,0201607424003,Lincoln Center--Quinn Library,AV
"51 Birch Street [videorecording (DVD)] / Priddy Brothers present a Copacetic Pictures production in association with HBO/Cinemax Documentary films ; a ZDF/Arte co-production ; co-writer, Amy Seplin ; producer, Lori Cheatle ; writer, producer & director, Doug Block.",W DVD 7748,0201608103556,Lincoln Center--Quinn Library,AV
"The 51st state [videorecording (DVD)] / Lathika International Film & Entertainment, Samford Media Group, Howard College of Arts and Sciences, School of Business, Samford University, Bolero Films, Maverick Films present a Media Show production ; screenplay, T.N. Mohan, Julia Sartorio ; produced by Julia Sartorio, Betina Goldman, T.N. Mohan, Cristina Brandner Garcia ; directed by T.N. Mohan.","W DVD 10,202",0201608726935,Lincoln Center--Quinn Library,AV
"52 pick-up [videorecording (DVD)] / The Cannon Group Inc. presents  a Golan-Globus production ;  producer, Menahem Golan ; screenplay, Elmore Leonard, John Steppling ; director, John Frankenheimer.",W DVD 6995,0201607947292,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 10",0201608535641,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 11",0201608535658,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 12",0201608535666,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 13",0201608535674,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 14",0201608535682,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 01",0201608535559,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 02",0201608535567,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 03",0201608535575,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 04",0201608535583,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 05",0201608535591,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 06",0201608535609,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 07",0201608535617,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 08",0201608535625,Lincoln Center--Quinn Library,AV
The 60's [videorecording (DVD)] / History Channel.,"W DVD 9907, DISC 09",0201608535633,Lincoln Center--Quinn Library,AV
60s experiments [videorecording (DVD)] / [directed by] Takahiko Iimura.,W DVD 8690,0201608260976,Lincoln Center--Quinn Library,AV
66 A.D [videorecording (DVD)] : the last revolt / produced by FilmRoos for A&E Television Networks ; produced by Frank Kosa.,W DVD 9422,0201608439133,Lincoln Center--Quinn Library,AV
The 70s dimension [videorecording (DVD)] / Other Cinema ; curated by Matt McCormick and Morgan Currie.,W DVD 5336,0201607499773,Lincoln Center--Quinn Library,AV
"71 fragments of a chronology of chance [videorecording (DVD)] / Wega Film with Camera Film and ZDF/ARTE; produced by Veit Heiduschka; written and directed by Michael Haneke; director of photography, Christian Berger.",W DVD 4634,0201607367335,Lincoln Center--Quinn Library,AV
75th Annual Academy Awards short films [videorecording (DVD)].,W DVD 7095,0201607976747,Lincoln Center--Quinn Library,AV
"100 days [videorecording (DVD)] / written and directed by Nick Hughes ; produced by Eric Kabera, Nick Hughes.",W DVD 7357,0201608035725,Lincoln Center--Quinn Library,AV
132nd Westminster Kennel Club dog show [videorecording (DVD)].,"W DVD 8693, V.1",0201608261032,Lincoln Center--Quinn Library,AV
132nd Westminster Kennel Club dog show [videorecording (DVD)].,"W DVD 8693, V.2",0201608261040,Lincoln Center--Quinn Library,AV
"300 [videorecording (DVD)] / Warner Bros. Pictures ; Hollywood Gang Productions ; Atmosphere Entertainment ; Legendary Pictures ; Virtual Studios ; produced by Mark Canton, Bernie Goldmann, Gianni Nunnari, Jeffrey Silver ; screenplay by Zack Snyder & Kurt Johnstad and Michael B. Gordon ; directed by Zack Snyder.",W DVD 7066 V.1,0201607975657,Lincoln Center--Quinn Library,AV
"300 [videorecording (DVD)] / Warner Bros. Pictures ; Hollywood Gang Productions ; Atmosphere Entertainment ; Legendary Pictures ; Virtual Studios ; produced by Mark Canton, Bernie Goldmann, Gianni Nunnari, Jeffrey Silver ; screenplay by Zack Snyder & Kurt Johnstad and Michael B. Gordon ; directed by Zack Snyder.",W DVD 7066 V.2,0201607975665,Lincoln Center--Quinn Library,AV
The 300 Spartans [videorecording (DVD)] / Twentieth Century-Fox Film Corporation ; written by George St. George ; produced by Rudolph Maté and George St. George ; directed by Rudolph Maté.,W DVD 6159,0201607795485,Lincoln Center--Quinn Library,AV
365 nights in Hollywood [videorecording (DVD)] / [a Fox Film production].,W DVD 3615,0201607122177,Lincoln Center--Quinn Library,AV
"The 400 blows [videorecording (DVD)] / Les Films du Carrosse, S.E.D.I.F. ; producer, Georges Charlot ; original story by François Truffaut ; adaptation by Marcel Moussy and François Truffaut ; directed by François Truffaut.",W DVD 5516,0201607647694,Lincoln Center--Quinn Library,AV
633 Squadron [videorecording (DVD)] / the Mirisch Corporation ; screenplay by James Clavell and Howard Koch ; produced by Cecil F. Ford ; directed by Walter E. Grauman.,W DVD 9069,0201608341800,Lincoln Center--Quinn Library,AV
711 Ocean Drive [videorecording (DVD)] / Essaness Pictures Corp.,W DVD 9511,0201608441311,Lincoln Center--Quinn Library,AV
"Die 1000 Augen des Dr. Mabuse [videorecording (DVD)] : = The 1000 eyes of Dr. Mabuse / CCC Filmkunst GmbH ; Artur Brauner und S.P.A. CEI-INCOM Rom ; Criterion Film S.A. Paris ; drehbuch Fritz Lang und Heinz Oskar Wuttig ; nach einer idee von Jan Fethge ; regie, Fritz Lang.",W DVD 6959,0201607944836,Lincoln Center--Quinn Library,AV
1001 classic commercials [videorecording (DVD)].,"W DVD 12,010, DISC 1",0201609168806,Lincoln Center--Quinn Library,AV
1001 classic commercials [videorecording (DVD)].,"W DVD 12,010, DISC 2",0201609168814,Lincoln Center--Quinn Library,AV
1001 classic commercials [videorecording (DVD)].,"W DVD 12,010, DISC 3",0201609168822,Lincoln Center--Quinn Library,AV
1408 [videorecording (DVD)] / The Weinstein Company ; Dimension Films ; Di Bonaventura Pictures ; produced by Lorenzo di Bonaventura ; screenplay by Matt Greenberg and Scott Alexander & Larry Karaszewski ; directed by Mikael Håfström.,W DVD 7306 V.1,0201608000208,Lincoln Center--Quinn Library,AV
1408 [videorecording (DVD)] / The Weinstein Company ; Dimension Films ; Di Bonaventura Pictures ; produced by Lorenzo di Bonaventura ; screenplay by Matt Greenberg and Scott Alexander & Larry Karaszewski ; directed by Mikael Håfström.,W DVD 7306 V.2,0201608034017,Lincoln Center--Quinn Library,AV
"1612 [videorecording (DVD)] / Central Partnership, Studii͡a Tritė Nikity Mikhalkova, Renova Media, Studii͡a ""Zolotoĭ orel"" ; prodi͡user, Leonid Vereshchagin ; generalʹnyĭ prodi͡user, Nikita Mikhalkov ; rezhisser-postanovshchik, Vladimir Khotinenko.","W DVD 11,316",0201609038496,Lincoln Center--Quinn Library,AV
"1776 [videorecording (DVD)] / Jack L. Warner and Columbia Pictures Industries, Inc. ; producer, Jack L. Warner ; screenplay, Peter Stone ; director, Peter H. Hunt.",W DVD 2573,0201607808296,Lincoln Center--Quinn Library,AV
1930's & 1940's New York City film collection [videorecording (DVD)]  / the Historical Archive Corporation presents.,W DVD 9379,0201608438077,Lincoln Center--Quinn Library,AV
1941 [videorecording (DVD)] / Universal Pictures and Columbia Pictures ; directed by Steven Spielberg ; produced by Buzz Feitshans.,W DVD 4837,0201607524083,Lincoln Center--Quinn Library,AV
1984 [videorecording (DVD)] / A Virgin Films/Umbrella-Rosenblum Films Production.,W DVD 1010,0201606025819,Lincoln Center--Quinn Library,AV
"2001, a space odyssey [videorecording (DVD)] / Metro-Goldwyn- Mayer presents a Stanley Kubrick production ; directed and produced by Stanley Kubrick ; screenplay by Stanley Kubrick and Arthur C. Clarke.",XX(918325.3),918325-3001,Lincoln Center--Quinn Library,AV
2003 Tour de France [videorecording (DVD)] : Armstrong joins the greats! / World Cycling Productions ; produced by Tim Grady.,W DVD 1512 V.1,0201606606428,Lincoln Center--Quinn Library,AV
2003 Tour de France [videorecording (DVD)] : Armstrong joins the greats! / World Cycling Productions ; produced by Tim Grady.,W DVD 1512 V.2,0201606606436,Lincoln Center--Quinn Library,AV
"2012 [videorecording (DVD)] / Columbia Pictures presents a Centropolis production ; directed by Roland Emmerich ; written by Harald Kloser & Roland Emmerich ; produced by Harald Kloser, Mark Gordon, Larry Franco ; executive producers, Roland Emmerich, Ute Emmerich, Michael Wimer ; director of photography, Dean Semler ; a Roland Emmerich film.","W DVD 10,519",0201608990895,Lincoln Center--Quinn Library,AV
"2046 [videorecording (DVD)] / Sony Pictures Classics ; Block 2 Pictures, Inc. and Paradis Films, Orly Films, Classic SRL, Shanghai Film Group Corporation present a Jet Tone Films prouction ; producers, Eric Heumann, Ren Zhonglun, Zhu Yongde ; produced, directed and written by Wong Kar Wai.",W DVD 3972,0201607199746,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 1",0201609033661,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 2",0201609033679,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 3",0201609033687,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 4",0201609033695,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 5",0201609033703,Lincoln Center--Quinn Library,AV
5000 years of magnificent wonders [videorecording (DVD)].,"W DVD 11,181, DISC 6",0201609033711,Lincoln Center--Quinn Library,AV
".45 [videorecording (DVD)] / Thinkfilm, Capitol Films and Media Talent Group present a Capitol Films production in association with Media Talent Group ; a film by Gary Lennon ; produced by Geyer Kosinski, Tucker Tooley, David Bergstein ; written and directed by Gary Lennon.",W DVD 7827,0201608105817,Lincoln Center--Quinn Library,AV
"A [videorecording (DVD)] / produced by Yasuoka Takaharu for the ""A"" Committee ; directed by Mori Tatsuya.",W DVD 5092,0201607424193,Lincoln Center--Quinn Library,AV
"A.I. Artificial intelligence [videorecording (DVD)] / Dreamworks Pictures and Warner Bros. Pictures present an Amblin/Stanley Kubrick production, a film by Steven Spielberg ; producers, Kathleen Kennedy, Steven Spielberg, Bonnie Curtis ; screenplay writer, Steven Spielberg ; director, Steven Spielberg.",W DVD 489 V. 1,1201500153039,Lincoln Center--Quinn Library,AV
"A.I. Artificial intelligence [videorecording (DVD)] / Dreamworks Pictures and Warner Bros. Pictures present an Amblin/Stanley Kubrick production, a film by Steven Spielberg ; producers, Kathleen Kennedy, Steven Spielberg, Bonnie Curtis ; screenplay writer, Steven Spielberg ; director, Steven Spielberg.",W DVD 489 V. 2,1201500153047,Lincoln Center--Quinn Library,AV
"A nous la liberté [videorecording (DVD)] / Films Sonores Tobis ; producer, Harold Auten ; written and directed by René Clair.",W DVD 3471,0201607096207,Lincoln Center--Quinn Library,AV
"Die Abenteuer des Prinzen Achmed [videorecording (DVD)] = The adventures of Prince Achmed / ein Silhouetten Film von Lotte Reiniger ; British Film Institute and Milestone Film & Video ; Primrose Film Production ; technische leitung, Carl Koch ; mitarbeiter, Walther Ruttmann, Berthold Bartose, Alexander Kardan.",W DVD 8055,0201608133504,Lincoln Center--Quinn Library,AV
"Aberdeen [videorecording (DVD)] / Norsk Film AS presents with the support of The Scottish Arts Council, National Lottery Fund, a Norsk Film production in association with Freeway films in co-production with Filmfabriken AB, Canal+ Television AB, Nordic Screen Production AS, a film by Hans Petter Molland ; producers, Tom Remlov, Petter J. Bergli ; screenplay writers, Hans Petter Moland, Kristin Amundsen ; director, Hans Petter Moland.",W DVD 5078,0201607423450,Lincoln Center--Quinn Library,AV
Abnormal [videorecording (DVD)] : the sinema of Nick Zedd.,W DVD 2508,0201606886442,Lincoln Center--Quinn Library,AV
"The abolitionists [videorecording (DVD)] / American Experience Films presents ; written, produced & directed by Rob Rapley ; an Apograph Productions Inc. film for American Experience ; a production of WGBH.","W DVD 13,370",0201609424720,Lincoln Center--Quinn Library,AV
The abominable [videorecording (DVD)] / Red Circle Production.,W DVD 5377,0201607585811,Lincoln Center--Quinn Library,AV
Abouna [videorecording (DVD)].,"W DVD 12,033",0201609169143,Lincoln Center--Quinn Library,AV
"About a boy [videorecording (DVD)] / Universal Pictures and Studio Canal present a Tribeca/Working Title production, a Paul Weitz and Chris Weitz film ; producers, Jane Rosenthal, Robert De Niro, Brad Epstein, Tim Bevan, Eric Fellner ; screenplay writers, Peter Hedges, Chris Weitz, Paul Weitz ; directors, Paul Weitz, Chris Weitz.",W DVD 694,0201606348575,Lincoln Center--Quinn Library,AV
"About Schmidt [videorecording (DVD)] / New Line Cinema presents a Michael Besman/Harry Gittes production ; producers, Harry Gittes, Michael Besman ; screenplay writers, Alexander Payne, Jim Taylor ; director, Alexander Payne.",W DVD 1008,0201606025835,Lincoln Center--Quinn Library,AV
"Above suspicion [videorecording (DVD)] / a Metro-Goldwyn-Mayer Picture ; produced by Victor Saville ; screenplay by Keith Winter, Melville Baker and Patricia Coleman ; directed by Richard Thorpe.","W DVD 12,071",0201609169739,Lincoln Center--Quinn Library,AV
Above suspicion [videorecording (DVD)] / World International Network LLC presents a G & G production in association with Down Home Entertainment and Symphony Entertainment ; a Stephen La Rocque film.,W DVD 3108,0201606988370,Lincoln Center--Quinn Library,AV
Above us the waves [videorecording (DVD)] / London Independent Producers Ltd ; screenplay by Robin Estridge ; produced by William MacQuitty ; directed by Ralph Thomas.,W DVD 9600,0201608443143,Lincoln Center--Quinn Library,AV
